단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
471230,KR7471230003,KODEX 국고채10년액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,114830,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,7442,0,20231114,3747,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4302,,N,N,N
471460,KR7471460006,KIWOOM 국고채30년액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,64705,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4311,0,20231107,880,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,569,,N,N,N
471760,KR7471760009,TIGER AI반도체핵심공정,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9040,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,335180,0,20231121,9150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,827,,N,N,N
471780,KR7471780007,TIGER 코리아테크액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2450,0,20231128,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,108,,N,N,N
471990,KR7471990002,KODEX AI반도체핵심장비,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,450235,0,20231121,12950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1333,,N,N,N
472150,KR7472150002,TIGER 배당커버드콜액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11645,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,63113,0,20231212,9270,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1079,,N,N,N
472160,KR7472160001,TIGER 미국테크TOP10 INDXX(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16505,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,901725,0,20231205,14550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2401,,N,N,N
472170,KR7472170000,TIGER 미국테크TOP10채권혼합,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13235,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,131855,0,20231205,17350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2296,,N,N,N
472350,KR7472350008,1Q 차이나H(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,297,0,20231212,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,130,,N,N,N
472720,KR7472720002,TRUSTON 주주가치액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,15675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8264,0,20231214,1340,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,210,,N,N,N
472830,KR7472830009,RISE 미국30년국채커버드콜(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8790,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,36481,0,20231214,5700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,501,,N,N,N
472840,KR7472840008,ITF 200,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,43620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,203,0,20231221,275,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,119,,N,N,N
472870,KR7472870005,RISE 미국30년국채엔화노출(합성 H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8250,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,345110,0,20231227,50650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4178,,N,N,N
472920,KR7472920008,HK 종합채권(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,111990,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,0,0,20231128,1489,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1667,,N,N,N
473290,KR7473290005,KODEX 26-12 회사채(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10855,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,79477,0,20231212,71480,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7759,,N,N,N
473330,KR7473330009,SOL 미국30년국채커버드콜(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8870,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,386162,0,20231227,34200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3033,,N,N,N
473440,KR7473440006,ACE 11월만기자동연장회사채AA-이상액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10705,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,117105,0,20231219,9750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1043,,N,N,N
473460,KR7473460004,KODEX 미국서학개미,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,20585,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,256099,0,20231227,10650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2192,,N,N,N
473490,KR7473490001,KIWOOM 글로벌AI반도체,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,18855,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43731,0,20231221,1300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,245,,N,N,N
473590,KR7473590008,ACE 미국주식베스트셀러,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17675,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,75845,0,20231227,4450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,786,,N,N,N
473640,KR7473640001,HANARO 글로벌금채굴기업,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,20190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11205,0,20240118,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,111,,N,N,N
474220,KR7474220001,TIGER 미국테크TOP10타겟커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,227392,0,20240116,35650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,5062,,N,N,N
474390,KR7474390002,SOL 국고채30년액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,56760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,98,0,20240116,160,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,90,,N,N,N
474590,KR7474590007,WON 반도체밸류체인액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5853,0,20240116,1500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,169,,N,N,N
474800,KR7474800000,KIWOOM 미국원유에너지기업,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8625,0,20240116,700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,75,,N,N,N
474920,KR7474920006,에셋플러스 차이나일등기업포커스10액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1956,0,20240116,1040,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,169,,N,N,N
475050,KR7475050001,ACE KPOP포커스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12395,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1856065,0,20240130,14950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1853,,N,N,N
475070,KR7475070009,KoAct 글로벌친환경전력인프라액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,19230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5569,0,20240118,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,115,,N,N,N
475080,KR7475080008,KODEX 테슬라커버드콜채권혼합액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8670,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,170683,0,20240123,35700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3095,,N,N,N
475150,KR7475150009,SK이터닉스,ST,3.0,18,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,24150,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,286512,200,20240329,33754,6750808400,12.0,,0,,N,N,Y,259,11,2,10,1.62,20250331.0,8151,535,N,N,Y
475260,KR7475260006,ACE 2월만기자동연장회사채AA-이상액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10580,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2403,0,20240123,4700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,497,,N,N,N
475270,KR7475270005,ACE 5월만기자동연장회사채AA-이상액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10565,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1451,0,20240123,4060,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,428,,N,N,N
475280,KR7475280004,ACE 8월만기자동연장회사채AA-이상액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10575,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2717,0,20240123,8430,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,891,,N,N,N
475300,KR7475300000,SOL 반도체전공정,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,71903,0,20240214,2400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,206,,N,N,N
475310,KR7475310009,SOL 반도체후공정,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12015,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22101,0,20240214,1150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,138,,N,N,N
475350,KR7475350005,RISE 버크셔포트폴리오TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12090,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,68623,0,20240227,5800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,701,,N,N,N
475380,KR7475380002,RISE 글로벌리얼티인컴,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10040,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,24386,0,20240220,3500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,351,,N,N,N
475560,KR7475560009,더본코리아,ST,3.0,16,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,26650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,18019,500,20241106,14776,7527040000,12.0,,0,,N,N,Y,1107,62,83,63,9.42,20250331.0,3937,,N,N,N
475630,KR7475630000,TIGER CD1년금리액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,1050395,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6367,0,20240206,926,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,9729,,N,N,N
475720,KR7475720009,RISE 200위클리커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9485,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,686035,0,20240305,46850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4443,,N,N,N
476000,KR7476000005,UNICORN 포스트IPO액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14285,0,20240227,450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,41,,N,N,N
476030,KR7476030002,SOL 미국나스닥100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13570,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,21361,0,20240312,3650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,495,,N,N,N
476070,KR7476070008,KODEX 글로벌비만치료제TOP2 Plus,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8740,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,109826,0,20240214,6600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,576,,N,N,N
476260,KR7476260005,HANARO 반도체핵심공정주도주,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16177,0,20240227,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,49,,N,N,N
476310,KR7476310008,RISE 글로벌비만산업TOP2+,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7895,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13291,0,20240227,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,43,,N,N,N
476450,KR7476450002,KIWOOM 머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,52620,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,47,0,20240229,6336,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3334,,N,N,N
476550,KR7476550009,TIGER 미국30년국채커버드콜액티브(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7955,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,953157,0,20240227,165600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,13173,,N,N,N
476690,KR7476690003,TIGER 글로벌비만치료제TOP2Plus,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8240,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,128587,0,20240229,6550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,539,,N,N,N
476750,KR7476750005,ACE 미국30년국채엔화노출액티브(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8865,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,74828,0,20240312,13300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1179,,N,N,N
476760,KR7476760004,ACE 미국30년국채액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9525,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,283757,0,20240312,29400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2800,,N,N,N
476800,KR7476800008,KODEX 한국부동산리츠인프라,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,4730,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,802462,0,20240305,86500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4091,,N,N,N
476810,KR7476810007,KODEX 25-11 은행채(AA-이상)PLUS액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10610,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,22444,0,20240305,70370,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7466,,N,N,N
476850,KR7476850003,KoAct 배당성장액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11360,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,20522,0,20240227,2150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,244,,N,N,N
477050,KR7477050009,PLUS 머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,52525,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,40052,0,20240326,7796,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4094,,N,N,N
477080,KR7477080006,RISE CD금리액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,104435,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2436,0,20240326,10076,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,10522,,N,N,N
477490,KR7477490007,에셋플러스 글로벌일등기업포커스10액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3238,0,20240319,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,129,,N,N,N
477730,KR7477730006,KODEX 인도타타그룹,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8340,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,32503,0,20240508,4150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,346,,N,N,N
478150,KR7478150006,TIMEFOLIO 글로벌우주테크&방산액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,18235,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,281938,0,20240423,10000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1823,,N,N,N
479080,KR7479080004,1Q 머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,52525,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,78508,0,20240402,19932,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,10469,,N,N,N
479520,KR7479520009,RISE KOFR금리액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,104095,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1715,0,20240430,3294,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3428,,N,N,N
479620,KR7479620007,SOL 미국AI반도체칩메이커,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11840,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,11566,0,20240416,2200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,260,,N,N,N
479730,KR7479730004,TIGER 인도빌리언컨슈머,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9935,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,59841,0,20240514,12750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1266,,N,N,N
479850,KR7479850000,HANARO K-뷰티,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17535,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,537938,0,20240416,2950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,517,,N,N,N
480020,KR7480020007,ACE 미국빅테크7+데일리타겟커버드콜(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11380,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,114595,0,20240423,16100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1832,,N,N,N
480030,KR7480030006,ACE 미국500데일리타겟커버드콜(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10155,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,110615,0,20240423,15500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1574,,N,N,N
480040,KR7480040005,ACE 미국반도체데일리타겟커버드콜(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,80752,0,20240423,9200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,892,,N,N,N
480260,KR7480260009,TIGER 27-04회사채(A+이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,53650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,10602,0,20240423,8122,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4357,,N,N,N
480310,KR7480310002,TIGER 글로벌온디바이스AI,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11265,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,23516,0,20240416,6750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,760,,N,N,N
480370,KR7480370006,씨케이솔루션,ST,0.0,18,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,11040,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,25591,100,20250317,10934,1093486100,12.0,,0,,N,N,Y,790,-80,-81,-69,-27.93,20250331.0,1207,,N,N,Y
480460,KR7480460005,WON 한국부동산TOP3플러스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,426,0,20240430,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
481050,KR7481050003,KODEX CD1년금리플러스액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,1022570,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8189,0,20240423,2245,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,22964,,N,N,N
481060,KR7481060002,KODEX 미국30년국채타겟커버드콜(합성 H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8680,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1089136,0,20240430,82250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7139,,N,N,N
481180,KR7481180008,SOL 미국AI소프트웨어,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14760,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,769915,0,20240514,20850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3077,,N,N,N
481190,KR7481190007,SOL 미국테크TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14260,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,332246,0,20240521,13400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1910,,N,N,N
481200,KR7481200004,SOL 미국테크TOP10인버스(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,6820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,247,0,20240521,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,54,,N,N,N
481340,KR7481340008,RISE 미국30년국채액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9440,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,68013,0,20240528,3300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,311,,N,N,N
481430,KR7481430007,RISE 국고채10년액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,108405,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,486,0,20240521,1575,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1707,,N,N,N
481850,KR7481850006,신한글로벌액티브리츠,RT,3.0,21,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,1531,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,97883,1000,20240701,43477,43477664000,,,0,,N,N,Y,0,0,0,0,0.0,,665,,N,N,N
482030,KR7482030004,KoAct 테크핵심소재공급망액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7255,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3107,0,20240514,450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,32,,N,N,N
482730,KR7482730009,TIGER 미국S&P500타겟데일리커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10860,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,223968,0,20240521,30550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3317,,N,N,N
482870,KR7482870003,HANARO 주주가치성장코리아액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,471,0,20240611,850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,108,,N,N,N
483020,KR7483020004,KIWOOM 의료AI,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9525,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6777,0,20240528,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,57,,N,N,N
483030,KR7483030003,KIWOOM 미국블록버스터바이오테크의약품+,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16893,0,20240528,350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,31,,N,N,N
